year,location,driver,timestamp,avg_speed,max_speed,speed_variance,throttle_volatility,throttle_snaps,brake_switches,avg_rpm,max_rpm,transcript
2023,Jeddah,SAI,2023-03-19 17:12:43.067,229.61,289,1767.88,6.27,11,4,10721.4,11879,"I am faster but the other is straight. Copy. I look after the tyres, obviously."
2023,Jeddah,SAI,2023-03-19 17:21:45.588,207.38,303,5666.28,4.76,9,5,10085.5,11985,Here beer is a bit loose in traffic. Understood.
2023,Jeddah,SAI,2023-03-19 18:14:35.999,274.99,309,1316.07,2.16,3,2,10803.8,11894,"8 laps to go, tyres are ok, try to push even more, 4 tyres."
2023,Jeddah,SAI,2023-03-19 18:29:04.906,249.2,313,4195.06,2.17,3,2,10673.6,12094,And you did a good job there. Very consistent and no mistakes.
2023,Jeddah,SAR,2023-03-19 17:23:25.899,233.44,315,4586.75,3.0,3,3,10768.0,11918,The car is so nervous.
2023,Jeddah,SAR,2023-03-19 18:03:18.184,203.52,292,3093.25,7.78,10,6,10367.3,11759,Keep doing what you're doing. We'll have him. We have a plan. We'll have him. Stay close.
2023,Jeddah,SAR,2023-03-19 18:29:04.906,240.55,316,5218.75,2.0,2,2,10670.2,11986,"I think typical race, towards the end, the option overall, a lot of learnings. You should be going please. A lot of learnings, second race finished. Good fights, good learnings. I can debut when you're back. Logan, it's James. Well done. Well driven with what we had. We'll come back stronger next time. Thanks guys, tough one. Sorry it wasn't quicker today."
2023,Jeddah,STR,2023-03-19 17:08:47.118,254.7,319,5279.43,3.03,4,3,10763.3,11767,"Excellent move, Lantz. Let yellow his lap. Strap 12. Strap 12. The yellow is not unlatching. Popping bridge, I think."
2023,Jeddah,STR,2023-03-19 17:26:13.849,250.06,301,1990.48,4.92,7,4,10795.2,11916,"Run switch race, run switch race, tight with Albon, tight with Albon, run switch race, tight with Albon. Albon is 12 lap old medium. Reset brake balance, reset brake balance. So Albon right behind you, 12 lap old medium."
2023,Jeddah,STR,2023-03-19 17:29:37.033,261.43,294,1601.93,3.05,4,3,10626.7,11872,No energy presses.
2023,Jeddah,STR,2023-03-19 17:31:17.839,0.0,0,0.0,0.0,0,0,0.0,0,"Lance, stop the car. Stop on track."
2023,Jeddah,VER,2023-03-19 17:18:54.497,185.23,257,2738.98,9.28,11,9,9834.0,11929,A lot of them always saw an entry to the corner.
2023,Jeddah,VER,2023-03-19 17:24:32.679,280.51,336,2537.41,3.0,5,3,11100.2,11841,"OK, front wing update for the next step please. They are one degree less I think. Understood."
2023,Jeddah,VER,2023-03-19 17:41:58.972,242.35,323,5934.73,3.02,3,3,10518.8,11842,Just look after them until safety DRS gets enabled. Hamilton is the car behind.
2023,Jeddah,VER,2023-03-19 18:05:34.431,195.25,300,3226.45,8.86,14,6,10040.8,12058,"I feel like the maps are just running a bit off. It's just the B-Ball offset that's left Max. Can't do anything on the B-Ball map itself. I'm going to send the driveshaft. OK, standby."
2023,Jeddah,VER,2023-03-19 18:06:41.742,259.2,316,4356.96,3.0,4,2,10651.6,11811,"It makes like a weird noise in high speed. OK, understood Max. We are monitoring, I'll let you know. We are happy at the moment Max. They did something wrong. OK, standby. Keep going for the moment."
2023,Jeddah,VER,2023-03-19 18:07:15.554,234.63,296,1386.77,8.2,14,5,10944.0,11666,"OK Max, that was track limits at 23 again. So we'd like to target a 33.0, 33.0."
2023,Jeddah,VER,2023-03-19 18:29:04.906,246.24,316,4605.24,2.0,1,2,10621.8,11673,"You have to be a bit careful with the first few laps. It's quite tricky. You gave us the willies about hearing those noises, that's for sure."
2023,Jeddah,ZHO,2023-03-19 17:13:17.519,251.09,310,2317.78,4.44,7,4,10593.9,11874,"ZHO, you matching the lap times from Ghastly ahead. Good job so far. Matching lap times from Ghastly ahead. Copy. I'm locking up in terms of Tinger pit. Have a look. Copy. We will check."
2023,Jeddah,ZHO,2023-03-19 17:27:21.629,189.66,253,2759.57,7.64,11,7,9959.9,11800,"Man, I'm having so much understeer."
2023,Jeddah,ZHO,2023-03-19 17:47:35.966,223.09,298,1962.8,6.4,8,4,10439.5,11851,"They just go off to the distance, into turn 16 and we're left."
2023,Melbourne,ALB,2023-04-02 05:13:23.349,236.48,312,3339.87,7.84,12,5,10668.2,12031,Guys we're derating through to 5. Customs up that time.
2023,Melbourne,ALB,2023-04-02 05:15:03.645,0.0,0,0.0,0.0,0,0,0.0,0,"Thanks, you're all okay? Yeah, fine."
2023,Melbourne,ALO,2023-04-02 06:21:25.770,217.38,302,4491.92,8.72,14,8,10262.8,11598,"Yeah, difficult to get close, man."
2023,Melbourne,ALO,2023-04-02 06:44:54.301,0.0,0,0.0,0.0,0,0,0.0,0,Red flag. Red flag is to slow down. What? Yep. Red flag. One lap. Two laps.
2023,Melbourne,ALO,2023-04-02 07:40:21.482,140.51,286,3781.27,5.13,4,6,8842.7,11604,"Science has been given a 5 second penalty. That puts him behind Lantz. Well, make sure that Lantz closes the line close enough, I guess, or it doesn't matter. Yeah, he knows it's important, he knows."
2023,Melbourne,BOT,2023-04-02 05:50:44.792,155.34,237,1736.41,6.98,10,6,9499.1,11887,"So far pretty good. Tricky to say, I've been trapping so it's a bit turbulent but feels ok."
2023,Melbourne,BOT,2023-04-02 05:54:05.117,261.06,305,1322.2,4.42,8,4,10653.6,11801,I have no difficulty with those straights.
2023,Melbourne,BOT,2023-04-02 05:54:38.039,197.93,298,4166.27,7.78,12,6,10155.6,12284,Now it seems to be stable.
2023,Melbourne,BOT,2023-04-02 07:42:42.308,144.54,293,4058.03,7.11,10,10,9278.2,12112,"Ok Valtteri, so Sainz had a 5 second penalty and we got ahead of him, we finished in P11, German P9. Copy."
2023,Melbourne,DEV,2023-04-02 05:38:24.581,182.41,289,3931.56,7.82,12,8,9943.2,12248,It doesn't feel really right. Copy.
2023,Melbourne,DEV,2023-04-02 05:38:58.679,201.48,285,3464.61,7.18,10,6,10317.2,12317,"Ok, so far so good, head down."
2023,Melbourne,GAS,2023-04-02 06:24:15.190,206.41,302,3494.54,7.24,13,4,10389.4,12097,Brake pedal soft.
2023,Melbourne,HAM,2023-04-02 05:03:36.559,153.0,276,4854.72,5.8,3,4,10505.3,12856,You're good in the box.
2023,Melbourne,HAM,2023-04-02 05:08:53.930,107.33,204,2216.92,4.96,3,18,8283.4,11020,"It's my car in one piece. So close. Yeah, we think everything's okay."
2023,Melbourne,HAM,2023-04-02 05:17:49.553,77.45,107,182.27,2.44,4,8,6841.2,9058,"That's going to be a massive disadvantage. We don't think so, so the staff have stayed out also."
2023,Melbourne,HAM,2023-04-02 05:28:21.479,0.0,0,0.0,0.0,0,0,0.0,0,"Is everyone okay? Yeah, copy. We think it may just be barrier damage."
2023,Melbourne,HAM,2023-04-02 05:32:16.648,0.0,0,0.0,0.0,0,0,4019.9,4159,"Lewis, I know that paddle target will go plus three. Plus three. So just tell me what number is it? What number? Thirty seven. Thirty seven. Well that's what it did before."
2023,Melbourne,HAM,2023-04-02 05:51:17.122,192.29,287,2944.79,8.03,10,9,10069.6,12202,"We're on test really quick. Yeah, copy Lewis, yep. I don't know if these tyres are going to make it all the way to you. Yeah, we're planning for all eventualities."
2023,Melbourne,HAM,2023-04-02 05:58:31.694,224.64,298,3945.87,5.08,9,3,10335.0,11847,Long way to go on this tyre. I feel like it will go all the way.
2023,Melbourne,HAM,2023-04-02 06:11:20.996,224.74,299,3458.15,5.74,10,3,10399.1,11537,"So, Gap to Alonso, 1.2. Guys, these can't be on the same strategy as us mate. If they were to stop again Lewis, we'd think they would struggle with the tyres they have available."
2023,Melbourne,HAM,2023-04-02 06:16:58.961,267.89,300,818.44,4.58,10,4,10832.0,11495,You guys are quick behind me.
2023,Melbourne,HAM,2023-04-02 06:40:58.851,119.87,160,726.97,6.07,7,10,7948.5,9793,"So much debris out here. Copy, just pick your way through."
2023,Melbourne,HAM,2023-04-02 06:44:54.301,0.0,0,0.0,0.0,0,0,0.0,0,Will they restart this? I can imagine they will.
2023,Melbourne,HAM,2023-04-02 07:38:41.473,138.55,284,3522.43,6.11,5,12,8697.7,11892,"Woo! Mega job guys, what an amazing result. Thank you so much. So so proud of you all. Let's keep pushing, let's keep pushing! Really well done there Lewis. Yeah it's a long afternoon but yeah that's definitely deserved that result. Well driven Lewis, very very well. Thanks Toto. Always under control."
2023,Melbourne,HUL,2023-04-02 05:15:03.645,144.84,237,1784.45,7.87,10,6,9371.6,11845,"Williams exit 7, safety car."
2023,Melbourne,HUL,2023-04-02 05:17:49.633,76.43,119,425.09,1.4,1,3,6690.2,8685,"There's a lot of debris everywhere, so near where the car is is the least debris, but just keep your eyes open."
2023,Melbourne,HUL,2023-04-02 05:28:21.995,0.0,0,0.0,0.0,0,0,0.0,0,"But it was scary that Williams was in the cloud and he couldn't see the car. Yeah, wild. He's fine by the way, he's out of the car."
2023,Melbourne,HUL,2023-04-02 05:38:58.879,210.24,286,3536.72,7.12,12,6,10148.9,11974,May still be gravel at 6.7.
2023,Melbourne,HUL,2023-04-02 06:31:28.248,232.16,305,3913.31,4.76,8,4,10722.8,12363,"Tendigo, good job, hang in there."
2023,Melbourne,HUL,2023-04-02 07:07:38.208,0.0,0,0.0,0.0,0,0,0.0,0,So Noda is behind me for real? For real. So he made up a lot of places too didn't he?
2023,Melbourne,HUL,2023-04-02 07:18:42.175,0.0,0,0.0,0.0,0,0,0.0,0,"Ok, they just published a restart order and we're back in 8th. I don't understand why, but that's where we are so we'll be reshuffling the cars. Who is in front of Norris? You tell me. Yeah, fine, yep."
2023,Melbourne,LEC,2023-04-02 05:08:19.759,0.0,0,0.0,0.0,0,0,0.0,0,That's it. LANDS touched my rear right wheel. Copy understood.
2023,Melbourne,MAG,2023-04-02 06:38:45.130,0.0,0,0.0,0.0,0,2,0.0,0,"You got damage, rear suspension broken."
2023,Melbourne,NOR,2023-04-02 05:11:40.709,254.91,305,1956.22,3.96,6,3,10884.5,11726,"I don't know, we're currently thinking plan A. Yeah, confirmed."
2023,Melbourne,NOR,2023-04-02 05:38:24.488,189.82,288,3721.17,7.19,10,6,10408.0,12259,"Check the car, big hit."
2023,Melbourne,NOR,2023-04-02 05:58:32.036,208.02,297,3581.54,7.29,11,4,10373.9,12030,"Car behind you now is Perez, 5 seconds. I guess I'm not going to be finding him, right? Correct, we minimise losses."
2023,Melbourne,NOR,2023-04-02 06:00:46.222,269.5,304,909.17,3.6,5,3,10844.9,11609,"There is something loose I think between my feet, on the bottom of the cockpit. Understood."
2023,Melbourne,NOR,2023-04-02 06:11:54.964,242.76,303,3396.56,6.46,12,4,10678.5,11888,"With Pera's behind, we are willing to race him for a bit, but do not lose sight of our objective, which is stint 2."
2023,Melbourne,NOR,2023-04-02 06:33:08.590,215.15,295,3607.93,6.73,9,6,10457.6,11854,You're boos after I'm boos. We're on it.
2023,Melbourne,NOR,2023-04-02 06:44:54.301,0.0,0,0.0,0.0,0,0,0.0,0,"Lando, the thing in the cockpit, is it still there? Yeah, it was. It was like on my heels. On my heels. Was it bothering you? I mean, I got used to it in the end. If you want to just leave it, you can just leave it."
2023,Melbourne,NOR,2023-04-02 07:42:42.308,142.71,282,3743.51,9.27,12,16,9499.5,11893,"Well done Lando, strong finish there. Yes, thank you. Good job all weekend. First points on the board, so thank you very much. And let's keep going, not far, looking forward to Baku. Yep, agreed, nice job."
2023,Melbourne,OCO,2023-04-02 06:01:52.815,207.49,294,3870.59,5.8,6,7,10413.5,11740,"Well done, let's push."
2023,Melbourne,PER,2023-04-02 05:27:15.839,0.0,0,0.0,0.0,0,0,0.0,0,"It was just getting up to temperature, it was all fine. I guess we're gonna stick with it, right? It's gonna be a standing start? We expect a standing start."
2023,Melbourne,PER,2023-04-02 05:36:43.534,39.25,86,500.57,8.3,8,15,5453.6,12207,"Why they stopped these guys here? It's very dangerous what they're doing. Yeah, it's crazy guys. Who's stopping? They stopped here. Yeah, we saw that."
2023,Melbourne,PER,2023-04-02 06:21:25.598,262.12,312,3306.67,5.04,7,4,10752.4,11608,"Yeah, I'm understeering a bit with the front left tyre."
2023,Melbourne,PER,2023-04-02 06:35:57.854,235.59,306,3693.6,4.99,7,3,10482.7,11720,"So, Jim is not moving? Yeah, he's going to lose again. Yeah, but he doesn't move."
2023,Melbourne,PIA,2023-04-02 06:05:47.250,223.57,298,3713.97,4.42,4,4,10758.3,11839,"OK Oscar, good job, good job. Now ahead Lando, 122.3, that's the reference."
2023,Melbourne,PIA,2023-04-02 06:52:40.577,0.0,0,0.0,0.0,0,2,0.0,0,"Can I just get like a rag or something for my glove? It's a bit wet. Do you want a fresh pair of gloves? No, just something to wipe the grip is fine."
2023,Melbourne,PIA,2023-04-02 07:42:42.308,141.59,288,3630.8,3.81,2,8,9174.2,11570,"We are within five seconds of science. So Oscar, that should be P8 once that penalty is applied. Well done buddy. Points, home Grand Prix. Not bad weekend. Cool. Thanks everyone. First points. Yeah, nice to do it at home. Thank you. It wasn't the best of races from my side but we were there when it mattered. So thank you very much. We'll get there. And thanks to Melbourne crowd. What a weekend. Cheers."
2023,Melbourne,RUS,2023-04-02 05:13:55.208,216.97,297,3951.09,5.8,9,6,10436.0,11887,You're asking me to manage and I've been attacked by my own teammate. You tell me what to do if I want to push to defend or push now.
2023,Melbourne,RUS,2023-04-02 05:21:42.562,0.0,0,0.0,0.0,0,0,0.0,0,"Yeah, sorry George, that screwed us. But let's do the most out of it. We can still go to the front on the podium, or better. Yeah, it's not your fault guys. That was a good call."
2023,Melbourne,RUS,2023-04-02 05:48:29.574,60.51,126,1653.65,0.84,0,8,5463.2,9055,Radio.
2023,Melbourne,SAI,2023-04-02 05:28:21.479,0.0,0,0.0,0.0,0,0,0.0,0,Red flag? No. No. No.
2023,Melbourne,SAI,2023-04-02 05:30:03.134,0.0,0,0.0,0.0,0,0,0.0,0,"You think I can push to the end? On the hard? Obviously there will be a lot of fighting. So yeah, we'll monitor and we'll let you know. Maybe try and be aggressive at the start but then do three laps of slow intro."
2023,Melbourne,SAI,2023-04-02 06:14:43.822,203.29,292,3774.17,6.36,11,6,10290.8,12209,"Yeah, I mean, it's got to fill another."
2023,Melbourne,SAI,2023-04-02 06:14:44.085,203.62,292,3804.46,6.36,11,6,10289.9,12209,"Yeah, I mean, the tyre still is quite used, but it still has space, but it feels used. Copy that."
2023,Melbourne,SAI,2023-04-02 07:07:38.208,0.0,0,0.0,0.0,0,0,0.0,0,We changed tyres 100%. These ones were too cold.
2023,Melbourne,SAI,2023-04-02 07:30:22.942,0.0,0,0.0,0.02,0,0,0.0,0,"We have 5 seconds penalty. No, it cannot be, Ricky. Do I deserve to be out of the points? No. No. It's unacceptable. Tell them. It is unacceptable. They need to wait until the race is finished and discuss with me. No. Please. Ask them. Please, please, please, please to wait, to wait and discuss with me. They... clearly the penalty is not deserved. It's too severe."
2023,Melbourne,SAI,2023-04-02 07:40:55.435,142.6,294,4400.68,8.96,12,18,9265.3,12260,"Please guys, do something, please. I cannot still believe it. We are P3 and P4 and they put me out of the points for that, for a one lap incident. So unfair. I cannot believe they do this to me. It's clear Carlos, it's clear. Let's finish that race and we discuss here. But let me at least discuss with the stewards in the stewards room. Of course, we'll go and see them just after you get out of the car."
2023,Melbourne,SAR,2023-04-02 06:14:09.619,186.59,305,4188.66,6.2,8,5,9981.1,12193,You gotta get me up this tyre. Copy that.
2023,Melbourne,SAR,2023-04-02 06:33:42.496,207.01,303,4322.89,8.52,13,8,10016.2,12468,Man this is so sh**. Wording mate.
2023,Melbourne,STR,2023-04-02 06:31:28.060,222.53,302,4363.53,4.99,9,5,10346.8,12051,"Check car, check car. I hit the curb on the inside of the car. Check the car. Car looks good Lance, car looks good."
2023,Melbourne,STR,2023-04-02 07:42:42.308,141.71,283,3676.41,6.2,8,14,8348.9,11729,"Good job team, better way with that one."
2023,Melbourne,TSU,2023-04-02 05:37:50.441,254.64,309,1980.07,4.36,4,4,10979.1,11985,Check the flow rate.
2023,Melbourne,TSU,2023-04-02 07:42:42.308,140.87,291,3812.67,9.92,17,20,9663.1,12525,"I missed P5. I know. At least we got the points. So, congratulations guys. It was good. Yeah, first point of the year."
2023,Melbourne,VER,2023-04-02 05:08:53.618,111.85,213,2427.89,8.5,11,13,9018.4,11705,He pushed me off the track. I was ahead of the A-flex. He pushed me off. Understood.
2023,Melbourne,VER,2023-04-02 05:35:03.412,178.06,244,1492.98,10.52,13,8,10510.4,12364,"This is more than 10 car lengths. Look, check it."
